geotype,geoid,geoname,varname,x2021,Cluster
county,29225,"Webster County, MO",drilloffshore,58.22,Cluster 1
county,29227,"Worth County, MO",drilloffshore,58.7,Cluster 1
county,29229,"Wright County, MO",drilloffshore,61.03,Cluster 1
county,29510,"St. Louis city, MO",drilloffshore,38.57,Cluster 1
county,29510,"St. Louis City, MO",drilloffshore,,Cluster 1
county,34001,"Atlantic County, NJ",drilloffshore,46.48,Cluster 1
county,34003,"Bergen County, NJ",drilloffshore,44.58,Cluster 1
county,34005,"Burlington County, NJ",drilloffshore,45.25,Cluster 1
county,34007,"Camden County, NJ",drilloffshore,46.27,Cluster 1
county,34009,"Cape May County, NJ",drilloffshore,52.96,Cluster 1
county,34011,"Cumberland County, NJ",drilloffshore,46.86,Cluster 1
county,34013,"Essex County, NJ",drilloffshore,40.41,Cluster 1
county,34015,"Gloucester County, NJ",drilloffshore,48.8,Cluster 1
county,34017,"Hudson County, NJ",drilloffshore,32.91,Cluster 1
county,34019,"Hunterdon County, NJ",drilloffshore,50.54,Cluster 1
county,34021,"Mercer County, NJ",drilloffshore,42.97,Cluster 1
county,34023,"Middlesex County, NJ",drilloffshore,43.44,Cluster 1
county,34025,"Monmouth County, NJ",drilloffshore,44.54,Cluster 1
county,34027,"Morris County, NJ",drilloffshore,47.41,Cluster 1
county,34029,"Ocean County, NJ",drilloffshore,55.48,Cluster 1
county,34031,"Passaic County, NJ",drilloffshore,41.62,Cluster 1
county,34033,"Salem County, NJ",drilloffshore,48.72,Cluster 1
county,34035,"Somerset County, NJ",drilloffshore,44.68,Cluster 1
county,34037,"Sussex County, NJ",drilloffshore,55.75,Cluster 1
county,34039,"Union County, NJ",drilloffshore,41.7,Cluster 1
county,34041,"Warren County, NJ",drilloffshore,49.68,Cluster 1
county,36001,"Albany County, NY",drilloffshore,46.75,Cluster 1
county,36003,"Allegany County, NY",drilloffshore,59.96,Cluster 1
county,36005,"Bronx County, NY",drilloffshore,45.42,Cluster 1
county,36007,"Broome County, NY",drilloffshore,54.23,Cluster 1
county,36009,"Cattaraugus County, NY",drilloffshore,57.27,Cluster 1
county,36011,"Cayuga County, NY",drilloffshore,56.44,Cluster 1
county,36013,"Chautauqua County, NY",drilloffshore,55.67,Cluster 1
county,36015,"Chemung County, NY",drilloffshore,55.1,Cluster 1
county,36017,"Chenango County, NY",drilloffshore,57.86,Cluster 1
county,36019,"Clinton County, NY",drilloffshore,53.47,Cluster 1
county,36021,"Columbia County, NY",drilloffshore,47.27,Cluster 1
county,36023,"Cortland County, NY",drilloffshore,55.75,Cluster 1
county,36025,"Delaware County, NY",drilloffshore,55.16,Cluster 1
county,36027,"Dutchess County, NY",drilloffshore,49.13,Cluster 1
county,36029,"Erie County, NY",drilloffshore,52.13,Cluster 1
county,36031,"Essex County, NY",drilloffshore,55.54,Cluster 1
county,36033,"Franklin County, NY",drilloffshore,51.3,Cluster 1
county,36035,"Fulton County, NY",drilloffshore,58.96,Cluster 1
county,36037,"Genesee County, NY",drilloffshore,60.14,Cluster 1
county,36039,"Greene County, NY",drilloffshore,52.53,Cluster 1
county,36041,"Hamilton County, NY",drilloffshore,61.27,Cluster 1
county,36043,"Herkimer County, NY",drilloffshore,54.5,Cluster 1
county,36045,"Jefferson County, NY",drilloffshore,52.65,Cluster 1
county,36047,"Kings County, NY",drilloffshore,38.43,Cluster 1
county,36049,"Lewis County, NY",drilloffshore,59.36,Cluster 1
county,36051,"Livingston County, NY",drilloffshore,56.28,Cluster 1
county,36053,"Madison County, NY",drilloffshore,59.15,Cluster 1
county,36055,"Monroe County, NY",drilloffshore,49.65,Cluster 1
county,36057,"Montgomery County, NY",drilloffshore,55.08,Cluster 1
county,36059,"Nassau County, NY",drilloffshore,49.39,Cluster 1
county,36061,"New York County, NY",drilloffshore,35.02,Cluster 1
county,36063,"Niagara County, NY",drilloffshore,60.09,Cluster 1
county,36065,"Oneida County, NY",drilloffshore,55.95,Cluster 1
county,36067,"Onondaga County, NY",drilloffshore,51.75,Cluster 1
county,36069,"Ontario County, NY",drilloffshore,53.7,Cluster 1
county,36071,"Orange County, NY",drilloffshore,48.58,Cluster 1
county,36073,"Orleans County, NY",drilloffshore,58.52,Cluster 1
county,36075,"Oswego County, NY",drilloffshore,59.2,Cluster 1
county,36077,"Otsego County, NY",drilloffshore,52.23,Cluster 1
county,36079,"Putnam County, NY",drilloffshore,52.26,Cluster 1
county,36081,"Queens County, NY",drilloffshore,45.16,Cluster 1
county,36083,"Rensselaer County, NY",drilloffshore,51.72,Cluster 1
county,36085,"Richmond County, NY",drilloffshore,45.98,Cluster 1
county,36087,"Rockland County, NY",drilloffshore,51.88,Cluster 1
county,36089,"St. Lawrence County, NY",drilloffshore,54.78,Cluster 1
county,36091,"Saratoga County, NY",drilloffshore,53.56,Cluster 1
county,36093,"Schenectady County, NY",drilloffshore,52.71,Cluster 1
county,36095,"Schoharie County, NY",drilloffshore,56.56,Cluster 1
county,36097,"Schuyler County, NY",drilloffshore,51.5,Cluster 1
county,36099,"Seneca County, NY",drilloffshore,55.89,Cluster 1
county,36101,"Steuben County, NY",drilloffshore,57.69,Cluster 1
county,36103,"Suffolk County, NY",drilloffshore,51.47,Cluster 1
county,36105,"Sullivan County, NY",drilloffshore,53.79,Cluster 1
county,36107,"Tioga County, NY",drilloffshore,56.61,Cluster 1
county,36109,"Tompkins County, NY",drilloffshore,39.2,Cluster 1
county,36111,"Ulster County, NY",drilloffshore,48.92,Cluster 1
county,36113,"Warren County, NY",drilloffshore,56.15,Cluster 1
county,36115,"Washington County, NY",drilloffshore,53.84,Cluster 1
county,36117,"Wayne County, NY",drilloffshore,58.08,Cluster 1
county,36119,"Westchester County, NY",drilloffshore,45.37,Cluster 1
county,36121,"Wyoming County, NY",drilloffshore,60.55,Cluster 1
county,36123,"Yates County, NY",drilloffshore,51.72,Cluster 1
county,37001,"Alamance County, NC",drilloffshore,55.77,Cluster 1
county,37003,"Alexander County, NC",drilloffshore,63.15,Cluster 1
county,37005,"Alleghany County, NC",drilloffshore,60.71,Cluster 1
county,37007,"Anson County, NC",drilloffshore,54.32,Cluster 1
county,37009,"Ashe County, NC",drilloffshore,55.59,Cluster 1
county,37011,"Avery County, NC",drilloffshore,58.19,Cluster 1
county,37013,"Beaufort County, NC",drilloffshore,60.22,Cluster 1
county,37015,"Bertie County, NC",drilloffshore,50.54,Cluster 1
county,37017,"Bladen County, NC",drilloffshore,59.89,Cluster 1
county,37019,"Brunswick County, NC",drilloffshore,52.78,Cluster 1
county,37021,"Buncombe County, NC",drilloffshore,46.4,Cluster 1
county,37023,"Burke County, NC",drilloffshore,59.22,Cluster 1
county,37025,"Cabarrus County, NC",drilloffshore,57.65,Cluster 1
county,37027,"Caldwell County, NC",drilloffshore,58.18,Cluster 1
county,37029,"Camden County, NC",drilloffshore,63.16,Cluster 1
county,37031,"Carteret County, NC",drilloffshore,56.23,Cluster 1
county,37033,"Caswell County, NC",drilloffshore,57.66,Cluster 1
county,37035,"Catawba County, NC",drilloffshore,57.26,Cluster 1
county,37037,"Chatham County, NC",drilloffshore,47.01,Cluster 1
county,37039,"Cherokee County, NC",drilloffshore,59.83,Cluster 1
county,37041,"Chowan County, NC",drilloffshore,57.44,Cluster 1
county,37043,"Clay County, NC",drilloffshore,61.6,Cluster 1
county,37045,"Cleveland County, NC",drilloffshore,59.32,Cluster 1
county,37047,"Columbus County, NC",drilloffshore,54.86,Cluster 1
county,37049,"Craven County, NC",drilloffshore,55.75,Cluster 1
county,37051,"Cumberland County, NC",drilloffshore,53.07,Cluster 1
county,37053,"Currituck County, NC",drilloffshore,59.06,Cluster 1
county,37055,"Dare County, NC",drilloffshore,51.39,Cluster 1
county,37057,"Davidson County, NC",drilloffshore,58.76,Cluster 1
county,37059,"Davie County, NC",drilloffshore,61.28,Cluster 1
county,37061,"Duplin County, NC",drilloffshore,57.93,Cluster 1
county,37063,"Durham County, NC",drilloffshore,41.41,Cluster 1
county,37065,"Edgecombe County, NC",drilloffshore,53.06,Cluster 1
county,37067,"Forsyth County, NC",drilloffshore,54.64,Cluster 1
county,37069,"Franklin County, NC",drilloffshore,53.53,Cluster 1
county,37071,"Gaston County, NC",drilloffshore,56.23,Cluster 1
county,37073,"Gates County, NC",drilloffshore,60.96,Cluster 1
county,37075,"Graham County, NC",drilloffshore,60.38,Cluster 1
county,37077,"Granville County, NC",drilloffshore,54.63,Cluster 1
county,37079,"Greene County, NC",drilloffshore,56.58,Cluster 1
county,37081,"Guilford County, NC",drilloffshore,48.65,Cluster 1
county,37083,"Halifax County, NC",drilloffshore,55.62,Cluster 1
county,37085,"Harnett County, NC",drilloffshore,57.61,Cluster 1
county,37087,"Haywood County, NC",drilloffshore,57.43,Cluster 1
county,37089,"Henderson County, NC",drilloffshore,55.57,Cluster 1
county,37091,"Hertford County, NC",drilloffshore,48.22,Cluster 1
county,37093,"Hoke County, NC",drilloffshore,53.01,Cluster 1
county,37095,"Hyde County, NC",drilloffshore,50.17,Cluster 1
county,37097,"Iredell County, NC",drilloffshore,58.49,Cluster 1
county,37099,"Jackson County, NC",drilloffshore,49.14,Cluster 1
county,37101,"Johnston County, NC",drilloffshore,57.98,Cluster 1
county,37103,"Jones County, NC",drilloffshore,57.37,Cluster 1
county,37105,"Lee County, NC",drilloffshore,53.86,Cluster 1
county,37107,"Lenoir County, NC",drilloffshore,54.02,Cluster 1
county,37109,"Lincoln County, NC",drilloffshore,61.34,Cluster 1
county,37111,"McDowell County, NC",drilloffshore,57.95,Cluster 1
county,37113,"Macon County, NC",drilloffshore,59.88,Cluster 1
county,37115,"Madison County, NC",drilloffshore,56.87,Cluster 1
county,37117,"Martin County, NC",drilloffshore,59.76,Cluster 1
county,37119,"Mecklenburg County, NC",drilloffshore,47.84,Cluster 1
county,37121,"Mitchell County, NC",drilloffshore,63.42,Cluster 1
county,37123,"Montgomery County, NC",drilloffshore,58.56,Cluster 1
county,37125,"Moore County, NC",drilloffshore,55.69,Cluster 1
county,37127,"Nash County, NC",drilloffshore,56.25,Cluster 1
county,37129,"New Hanover County, NC",drilloffshore,50.24,Cluster 1
county,37131,"Northampton County, NC",drilloffshore,56.65,Cluster 1
county,37133,"Onslow County, NC",drilloffshore,56.18,Cluster 1
county,37135,"Orange County, NC",drilloffshore,40.32,Cluster 1
county,37137,"Pamlico County, NC",drilloffshore,59.9,Cluster 1
county,37139,"Pasquotank County, NC",drilloffshore,55.13,Cluster 1
county,37141,"Pender County, NC",drilloffshore,57.04,Cluster 1
county,37143,"Perquimans County, NC",drilloffshore,59.84,Cluster 1
county,37145,"Person County, NC",drilloffshore,62.86,Cluster 1
county,37147,"Pitt County, NC",drilloffshore,52.53,Cluster 1
county,37149,"Polk County, NC",drilloffshore,56.09,Cluster 1
county,37151,"Randolph County, NC",drilloffshore,60.76,Cluster 1
county,37153,"Richmond County, NC",drilloffshore,61.24,Cluster 1
county,37155,"Robeson County, NC",drilloffshore,55.21,Cluster 1
county,37157,"Rockingham County, NC",drilloffshore,59.53,Cluster 1
county,37159,"Rowan County, NC",drilloffshore,58.55,Cluster 1
county,37161,"Rutherford County, NC",drilloffshore,59.35,Cluster 1
county,37163,"Sampson County, NC",drilloffshore,57.69,Cluster 1
county,37165,"Scotland County, NC",drilloffshore,55.61,Cluster 1
county,37167,"Stanly County, NC",drilloffshore,60.67,Cluster 1
county,37169,"Stokes County, NC",drilloffshore,67.64,Cluster 1
county,37171,"Surry County, NC",drilloffshore,61.26,Cluster 1
county,37173,"Swain County, NC",drilloffshore,59.36,Cluster 1
county,37175,"Transylvania County, NC",drilloffshore,56.39,Cluster 1
county,37177,"Tyrrell County, NC",drilloffshore,57.28,Cluster 1
county,37179,"Union County, NC",drilloffshore,54.49,Cluster 1
county,37181,"Vance County, NC",drilloffshore,49.68,Cluster 1
county,37183,"Wake County, NC",drilloffshore,44.39,Cluster 1
county,37185,"Warren County, NC",drilloffshore,53.65,Cluster 1
county,37187,"Washington County, NC",drilloffshore,54.46,Cluster 1
county,37189,"Watauga County, NC",drilloffshore,48.31,Cluster 1
county,37191,"Wayne County, NC",drilloffshore,56.43,Cluster 1
county,37193,"Wilkes County, NC",drilloffshore,62.38,Cluster 1
county,37195,"Wilson County, NC",drilloffshore,52.54,Cluster 1
county,37197,"Yadkin County, NC",drilloffshore,60.21,Cluster 1
county,37199,"Yancey County, NC",drilloffshore,57.76,Cluster 1
county,39001,"Adams County, OH",drilloffshore,63.01,Cluster 1
county,39003,"Allen County, OH",drilloffshore,61.96,Cluster 1
county,39005,"Ashland County, OH",drilloffshore,61.8,Cluster 1
county,39007,"Ashtabula County, OH",drilloffshore,59.13,Cluster 1
county,39009,"Athens County, OH",drilloffshore,47.48,Cluster 1
county,39011,"Auglaize County, OH",drilloffshore,64.09,Cluster 1
county,39013,"Belmont County, OH",drilloffshore,64.57,Cluster 1
county,39015,"Brown County, OH",drilloffshore,62.87,Cluster 1
county,39017,"Butler County, OH",drilloffshore,60.52,Cluster 1
county,39019,"Carroll County, OH",drilloffshore,61.52,Cluster 1
county,39021,"Champaign County, OH",drilloffshore,61.57,Cluster 1
county,39023,"Clark County, OH",drilloffshore,59.74,Cluster 1
county,39025,"Clermont County, OH",drilloffshore,59.71,Cluster 1
county,39027,"Clinton County, OH",drilloffshore,63.41,Cluster 1
county,39029,"Columbiana County, OH",drilloffshore,63.22,Cluster 1
county,39031,"Coshocton County, OH",drilloffshore,61.77,Cluster 1
county,39033,"Crawford County, OH",drilloffshore,60.36,Cluster 1
county,39035,"Cuyahoga County, OH",drilloffshore,49.53,Cluster 1
county,39037,"Darke County, OH",drilloffshore,61.96,Cluster 1
county,39039,"Defiance County, OH",drilloffshore,61.38,Cluster 1
county,39041,"Delaware County, OH",drilloffshore,56.56,Cluster 1
county,39043,"Erie County, OH",drilloffshore,57.51,Cluster 1
county,39045,"Fairfield County, OH",drilloffshore,56.37,Cluster 1
county,39047,"Fayette County, OH",drilloffshore,61.65,Cluster 1
county,39049,"Franklin County, OH",drilloffshore,47.49,Cluster 1
county,39051,"Fulton County, OH",drilloffshore,62.73,Cluster 1
county,39053,"Gallia County, OH",drilloffshore,68.64,Cluster 1
county,39055,"Geauga County, OH",drilloffshore,58.02,Cluster 1
county,39057,"Greene County, OH",drilloffshore,56.96,Cluster 1
county,39059,"Guernsey County, OH",drilloffshore,65.55,Cluster 1
county,39061,"Hamilton County, OH",drilloffshore,49.49,Cluster 1
county,39063,"Hancock County, OH",drilloffshore,59.62,Cluster 1
county,39065,"Hardin County, OH",drilloffshore,60.4,Cluster 1
county,39067,"Harrison County, OH",drilloffshore,63.98,Cluster 1
county,39069,"Henry County, OH",drilloffshore,63.75,Cluster 1
county,39071,"Highland County, OH",drilloffshore,64.0,Cluster 1
county,39073,"Hocking County, OH",drilloffshore,60.59,Cluster 1
county,39075,"Holmes County, OH",drilloffshore,54.93,Cluster 1
county,39077,"Huron County, OH",drilloffshore,61.87,Cluster 1
county,39079,"Jackson County, OH",drilloffshore,65.38,Cluster 1
county,39081,"Jefferson County, OH",drilloffshore,62.25,Cluster 1
county,39083,"Knox County, OH",drilloffshore,58.91,Cluster 1
county,39085,"Lake County, OH",drilloffshore,59.03,Cluster 1
county,39087,"Lawrence County, OH",drilloffshore,65.91,Cluster 1
county,39089,"Licking County, OH",drilloffshore,54.67,Cluster 1
county,39091,"Logan County, OH",drilloffshore,61.75,Cluster 1
county,39093,"Lorain County, OH",drilloffshore,55.1,Cluster 1
county,39095,"Lucas County, OH",drilloffshore,51.27,Cluster 1
county,39097,"Madison County, OH",drilloffshore,63.27,Cluster 1
county,39099,"Mahoning County, OH",drilloffshore,54.51,Cluster 1
county,39101,"Marion County, OH",drilloffshore,61.05,Cluster 1
county,39103,"Medina County, OH",drilloffshore,60.6,Cluster 1
county,39105,"Meigs County, OH",drilloffshore,65.39,Cluster 1
county,39107,"Mercer County, OH",drilloffshore,67.42,Cluster 1
county,39109,"Miami County, OH",drilloffshore,63.9,Cluster 1
county,39111,"Monroe County, OH",drilloffshore,66.14,Cluster 1
county,39113,"Montgomery County, OH",drilloffshore,60.85,Cluster 1
county,39115,"Morgan County, OH",drilloffshore,66.73,Cluster 1
county,39117,"Morrow County, OH",drilloffshore,61.45,Cluster 1
county,39119,"Muskingum County, OH",drilloffshore,61.85,Cluster 1
county,39121,"Noble County, OH",drilloffshore,61.34,Cluster 1
county,39123,"Ottawa County, OH",drilloffshore,60.27,Cluster 1
county,39125,"Paulding County, OH",drilloffshore,65.05,Cluster 1
county,39127,"Perry County, OH",drilloffshore,62.03,Cluster 1
county,39129,"Pickaway County, OH",drilloffshore,63.3,Cluster 1
county,39131,"Pike County, OH",drilloffshore,64.61,Cluster 1
county,39133,"Portage County, OH",drilloffshore,59.45,Cluster 1
county,39135,"Preble County, OH",drilloffshore,61.23,Cluster 1
county,39137,"Putnam County, OH",drilloffshore,64.99,Cluster 1
county,39139,"Richland County, OH",drilloffshore,62.23,Cluster 1
county,39141,"Ross County, OH",drilloffshore,60.14,Cluster 1
county,39143,"Sandusky County, OH",drilloffshore,63.58,Cluster 1
county,39145,"Scioto County, OH",drilloffshore,61.91,Cluster 1
county,39147,"Seneca County, OH",drilloffshore,58.03,Cluster 1
county,39149,"Shelby County, OH",drilloffshore,63.65,Cluster 1
county,39151,"Stark County, OH",drilloffshore,57.64,Cluster 1
county,39153,"Summit County, OH",drilloffshore,53.28,Cluster 1
county,39155,"Trumbull County, OH",drilloffshore,57.03,Cluster 1
county,39157,"Tuscarawas County, OH",drilloffshore,62.2,Cluster 1
county,39159,"Union County, OH",drilloffshore,60.95,Cluster 1
county,39161,"Van Wert County, OH",drilloffshore,67.37,Cluster 1
county,39163,"Vinton County, OH",drilloffshore,65.14,Cluster 1
county,39165,"Warren County, OH",drilloffshore,58.49,Cluster 1
county,39167,"Washington County, OH",drilloffshore,60.38,Cluster 1
county,39169,"Wayne County, OH",drilloffshore,58.07,Cluster 1
county,39171,"Williams County, OH",drilloffshore,61.31,Cluster 1
county,39173,"Wood County, OH",drilloffshore,56.39,Cluster 1
county,39175,"Wyandot County, OH",drilloffshore,62.21,Cluster 1
county,41001,"Baker County, OR",drilloffshore,47.51,Cluster 2
county,41003,"Benton County, OR",drilloffshore,34.9,Cluster 2
county,41005,"Clackamas County, OR",drilloffshore,44.72,Cluster 2
county,41007,"Clatsop County, OR",drilloffshore,38.73,Cluster 2
county,41009,"Columbia County, OR",drilloffshore,49.13,Cluster 2
county,41011,"Coos County, OR",drilloffshore,45.58,Cluster 2
county,41013,"Crook County, OR",drilloffshore,49.42,Cluster 2
county,41015,"Curry County, OR",drilloffshore,46.27,Cluster 2
county,41017,"Deschutes County, OR",drilloffshore,40.81,Cluster 2
county,41019,"Douglas County, OR",drilloffshore,52.32,Cluster 2
county,41021,"Gilliam County, OR",drilloffshore,54.32,Cluster 2
county,41023,"Grant County, OR",drilloffshore,51.95,Cluster 2
county,41025,"Harney County, OR",drilloffshore,47.71,Cluster 2
county,41027,"Hood River County, OR",drilloffshore,33.56,Cluster 2
county,41029,"Jackson County, OR",drilloffshore,45.3,Cluster 2
county,41031,"Jefferson County, OR",drilloffshore,39.4,Cluster 2
county,41033,"Josephine County, OR",drilloffshore,49.6,Cluster 2
county,41035,"Klamath County, OR",drilloffshore,50.49,Cluster 2
county,41037,"Lake County, OR",drilloffshore,48.33,Cluster 2
county,41039,"Lane County, OR",drilloffshore,39.34,Cluster 2
county,41041,"Lincoln County, OR",drilloffshore,39.36,Cluster 2
county,41043,"Linn County, OR",drilloffshore,46.78,Cluster 2
county,41045,"Malheur County, OR",drilloffshore,49.24,Cluster 2
county,41047,"Marion County, OR",drilloffshore,39.83,Cluster 2
county,41049,"Morrow County, OR",drilloffshore,54.09,Cluster 2
county,41051,"Multnomah County, OR",drilloffshore,27.99,Cluster 2
county,41053,"Polk County, OR",drilloffshore,39.78,Cluster 2
county,41055,"Sherman County, OR",drilloffshore,50.36,Cluster 2
county,41057,"Tillamook County, OR",drilloffshore,43.49,Cluster 2
county,41059,"Umatilla County, OR",drilloffshore,49.19,Cluster 2
county,41061,"Union County, OR",drilloffshore,44.08,Cluster 2
county,41063,"Wallowa County, OR",drilloffshore,48.14,Cluster 2
county,41065,"Wasco County, OR",drilloffshore,43.04,Cluster 2
county,41067,"Washington County, OR",drilloffshore,31.54,Cluster 2
county,41069,"Wheeler County, OR",drilloffshore,47.34,Cluster 2
county,41071,"Yamhill County, OR",drilloffshore,46.63,Cluster 2
county,42001,"Adams County, PA",drilloffshore,57.13,Cluster 1
county,42003,"Allegheny County, PA",drilloffshore,43.18,Cluster 1
county,42005,"Armstrong County, PA",drilloffshore,62.39,Cluster 1
county,42007,"Beaver County, PA",drilloffshore,57.64,Cluster 1
county,42009,"Bedford County, PA",drilloffshore,62.55,Cluster 1
county,42011,"Berks County, PA",drilloffshore,51.73,Cluster 1
county,42013,"Blair County, PA",drilloffshore,60.07,Cluster 1
county,42015,"Bradford County, PA",drilloffshore,57.38,Cluster 1
county,42017,"Bucks County, PA",drilloffshore,51.84,Cluster 1
county,42019,"Butler County, PA",drilloffshore,57.82,Cluster 1
county,42021,"Cambria County, PA",drilloffshore,61.14,Cluster 1
county,42023,"Cameron County, PA",drilloffshore,59.88,Cluster 1
county,42025,"Carbon County, PA",drilloffshore,59.66,Cluster 1
county,42027,"Centre County, PA",drilloffshore,50.68,Cluster 1
county,42029,"Chester County, PA",drilloffshore,47.93,Cluster 1
county,42031,"Clarion County, PA",drilloffshore,58.58,Cluster 1
county,42033,"Clearfield County, PA",drilloffshore,58.14,Cluster 1
county,42035,"Clinton County, PA",drilloffshore,52.64,Cluster 1
county,42037,"Columbia County, PA",drilloffshore,59.88,Cluster 1
county,42039,"Crawford County, PA",drilloffshore,59.05,Cluster 1
county,42041,"Cumberland County, PA",drilloffshore,54.79,Cluster 1
county,42043,"Dauphin County, PA",drilloffshore,46.86,Cluster 1
county,42045,"Delaware County, PA",drilloffshore,44.24,Cluster 1
county,42047,"Elk County, PA",drilloffshore,63.45,Cluster 1
county,42049,"Erie County, PA",drilloffshore,56.88,Cluster 1
county,42051,"Fayette County, PA",drilloffshore,59.3,Cluster 1
county,42053,"Forest County, PA",drilloffshore,57.65,Cluster 1
county,42055,"Franklin County, PA",drilloffshore,59.2,Cluster 1
county,42057,"Fulton County, PA",drilloffshore,62.25,Cluster 1
county,42059,"Greene County, PA",drilloffshore,63.21,Cluster 1
county,42061,"Huntingdon County, PA",drilloffshore,60.16,Cluster 1
county,42063,"Indiana County, PA",drilloffshore,61.48,Cluster 1
county,42065,"Jefferson County, PA",drilloffshore,62.98,Cluster 1
county,42067,"Juniata County, PA",drilloffshore,60.61,Cluster 1
county,42069,"Lackawanna County, PA",drilloffshore,52.72,Cluster 1
county,42071,"Lancaster County, PA",drilloffshore,49.7,Cluster 1
county,42073,"Lawrence County, PA",drilloffshore,61.15,Cluster 1
county,42075,"Lebanon County, PA",drilloffshore,57.97,Cluster 1
county,42077,"Lehigh County, PA",drilloffshore,48.64,Cluster 1
county,42079,"Luzerne County, PA",drilloffshore,57.5,Cluster 1
county,42081,"Lycoming County, PA",drilloffshore,56.21,Cluster 1
county,42083,"McKean County, PA",drilloffshore,60.13,Cluster 1
county,42085,"Mercer County, PA",drilloffshore,59.12,Cluster 1
county,42087,"Mifflin County, PA",drilloffshore,58.58,Cluster 1
county,42089,"Monroe County, PA",drilloffshore,47.61,Cluster 1
county,42091,"Montgomery County, PA",drilloffshore,42.49,Cluster 1
county,42093,"Montour County, PA",drilloffshore,56.56,Cluster 1
county,42095,"Northampton County, PA",drilloffshore,53.22,Cluster 1
county,42097,"Northumberland County, PA",drilloffshore,59.65,Cluster 1
county,42099,"Perry County, PA",drilloffshore,57.81,Cluster 1
county,42101,"Philadelphia County, PA",drilloffshore,44.94,Cluster 1
county,42103,"Pike County, PA",drilloffshore,53.82,Cluster 1
county,42105,"Potter County, PA",drilloffshore,60.67,Cluster 1
county,42107,"Schuylkill County, PA",drilloffshore,58.43,Cluster 1
county,42109,"Snyder County, PA",drilloffshore,55.62,Cluster 1
county,42111,"Somerset County, PA",drilloffshore,60.9,Cluster 1
county,42113,"Sullivan County, PA",drilloffshore,58.05,Cluster 1
county,42115,"Susquehanna County, PA",drilloffshore,61.02,Cluster 1
county,42117,"Tioga County, PA",drilloffshore,59.39,Cluster 1
county,42119,"Union County, PA",drilloffshore,51.53,Cluster 1
county,42121,"Venango County, PA",drilloffshore,59.2,Cluster 1
county,42123,"Warren County, PA",drilloffshore,60.09,Cluster 1
county,42125,"Washington County, PA",drilloffshore,55.64,Cluster 1
county,42127,"Wayne County, PA",drilloffshore,59.1,Cluster 1
county,42129,"Westmoreland County, PA",drilloffshore,56.16,Cluster 1
county,42131,"Wyoming County, PA",drilloffshore,59.62,Cluster 1
county,42133,"York County, PA",drilloffshore,57.89,Cluster 1
county,44001,"Bristol County, RI",drilloffshore,51.72,Cluster 1
county,44003,"Kent County, RI",drilloffshore,55.21,Cluster 1
county,44005,"Newport County, RI",drilloffshore,50.29,Cluster 1
county,44007,"Providence County, RI",drilloffshore,43.82,Cluster 1
county,44009,"Washington County, RI",drilloffshore,50.51,Cluster 1
county,45001,"Abbeville County, SC",drilloffshore,55.7,Cluster 1
county,45003,"Aiken County, SC",drilloffshore,54.31,Cluster 1
county,45005,"Allendale County, SC",drilloffshore,51.54,Cluster 1
county,45007,"Anderson County, SC",drilloffshore,59.72,Cluster 1
county,45009,"Bamberg County, SC",drilloffshore,52.73,Cluster 1
county,45011,"Barnwell County, SC",drilloffshore,56.82,Cluster 1
county,45013,"Beaufort County, SC",drilloffshore,52.69,Cluster 1
county,45015,"Berkeley County, SC",drilloffshore,53.79,Cluster 1
county,45017,"Calhoun County, SC",drilloffshore,58.21,Cluster 1
county,45019,"Charleston County, SC",drilloffshore,48.37,Cluster 1
county,45021,"Cherokee County, SC",drilloffshore,54.28,Cluster 1
county,45023,"Chester County, SC",drilloffshore,51.93,Cluster 1
county,45025,"Chesterfield County, SC",drilloffshore,54.67,Cluster 1
county,45027,"Clarendon County, SC",drilloffshore,53.44,Cluster 1
county,45029,"Colleton County, SC",drilloffshore,53.07,Cluster 1
county,45031,"Darlington County, SC",drilloffshore,54.39,Cluster 1
county,45033,"Dillon County, SC",drilloffshore,51.82,Cluster 1
county,45035,"Dorchester County, SC",drilloffshore,53.74,Cluster 1
county,45037,"Edgefield County, SC",drilloffshore,58.06,Cluster 1
county,45039,"Fairfield County, SC",drilloffshore,54.58,Cluster 1
county,45041,"Florence County, SC",drilloffshore,51.6,Cluster 1
county,45043,"Georgetown County, SC",drilloffshore,50.86,Cluster 1
county,45045,"Greenville County, SC",drilloffshore,55.04,Cluster 1
county,45047,"Greenwood County, SC",drilloffshore,52.95,Cluster 1
county,45049,"Hampton County, SC",drilloffshore,51.13,Cluster 1
county,45051,"Horry County, SC",drilloffshore,55.85,Cluster 1
county,45053,"Jasper County, SC",drilloffshore,49.22,Cluster 1
county,45055,"Kershaw County, SC",drilloffshore,55.49,Cluster 1
county,45057,"Lancaster County, SC",drilloffshore,56.66,Cluster 1
county,45059,"Laurens County, SC",drilloffshore,52.9,Cluster 1
county,45061,"Lee County, SC",drilloffshore,52.83,Cluster 1
county,45063,"Lexington County, SC",drilloffshore,56.26,Cluster 1
county,45065,"McCormick County, SC",drilloffshore,56.88,Cluster 1
county,45067,"Marion County, SC",drilloffshore,51.71,Cluster 1
county,45069,"Marlboro County, SC",drilloffshore,53.71,Cluster 1
county,45071,"Newberry County, SC",drilloffshore,57.68,Cluster 1
county,45073,"Oconee County, SC",drilloffshore,59.75,Cluster 1
county,45075,"Orangeburg County, SC",drilloffshore,51.72,Cluster 1
